text,coarse_label,fine_label,label,source_line
how do you get a broken cork out of a bottle ?,DESC,manner,1,766
what continent 's second-highest peak is mont blanc ?,LOC,mount,4,5346
what 's approaching when a cyclist shouts : `` oil '' ?,ENTY,other,2,594
when did the chernobyl nuclear accident occur ?,NUM,date,5,3904
"what former royal palace has served as a granary , prison , arsenal , leper colony , mint , telegraph station and whorehouse before becoming an art museum ?",LOC,other,4,2486
when was the bill of rights ratified ?,NUM,date,5,2154
what is the origin of the word ozymandias ?,DESC,desc,1,1914
how long does it take to hike the entire appalachian trail ?,NUM,period,5,2801
when is the thai new year ?,NUM,date,5,2823
who is prince naseem hamed ?,HUM,desc,3,3971
what was the man 's name who was killed in a duel with aaron burr ?,HUM,ind,3,3406
what is mandibulofacial dysostosis ?,DESC,def,1,3136
what is the origin of the name ` scarlett ' ?,DESC,desc,1,25
what is the shape of a football as stated in the nfl rulebook ?,ENTY,other,2,5358
what are hook worms ?,DESC,def,1,164
what was the name of the movie that starred sharon stone and arnold schwarzenegger ?,ENTY,cremat,2,635
who was the last woman executed in england ?,HUM,ind,3,3956
what gaming devices were dubbed `` mississippi marbles '' and `` memphis dominoes '' ?,ENTY,other,2,365
what ocean is the largest in the world ?,LOC,other,4,355
which is the most-used computer program ?,ENTY,cremat,2,2448
what is nuclear proliferation ?,DESC,def,1,5153
how many years did shea & gould practice law in los angeles ?,NUM,count,5,2210
why are haunted houses popular ?,DESC,reason,1,1489
how tall is the matterhorn ?,NUM,dist,5,4440
when was the first wall street journal published ?,NUM,date,5,198
what woman was time 's man of the year for 1952 ?,HUM,ind,3,4628
how do you use `` farther '' as opposed to `` further '' ?,DESC,manner,1,2808
how many years ago did led zeppelin release its last album ?,NUM,count,5,1776
what is linux ?,DESC,def,1,4411
where does the u.s. rank among world countries in area ?,NUM,ord,5,4333
what species was winnie the pooh ?,ENTY,animal,2,5142
what are the top 5 fiction books of all time ?,ENTY,cremat,2,3570
what is the difference between a median and a mean ?,DESC,desc,1,923
"what california bridge was don brown the first to cross , on may 27 , 1937 ?",LOC,other,4,4074
what is the meaning of jesus ?,DESC,def,1,96
name the two blob members of the animated herculoids .,HUM,ind,3,2234
what was the minimum wage in 1991 ?,NUM,money,5,4669
what tv character sired a horse named thunder ?,HUM,ind,3,3431
what does an irate car owner call iron oxide ?,ENTY,termeq,2,1357
"what was the non-fiction best-seller of 1952 , 1953 and 1954 ?",ENTY,cremat,2,2866
what year did montana become a state ?,NUM,date,5,4706
which is the best opening move in chess ?,ENTY,other,2,3927
what dynasty star made her 2th century-fox debut in the virgin queen ?,HUM,ind,3,2388
what does the abbreviation aids stand for ?,ABBR,exp,0,31
how many grooves are on a dime ?,NUM,count,5,2354
what is the name of the highest mountain in africa ?,LOC,mount,4,4086
how many people watch network television ?,NUM,count,5,2792
"what 's the meaning of the latin battle cry : ad arma , ad arma .",DESC,def,1,258
the orange bowl is located in what city ?,LOC,city,4,2170
what is the recommended daily requirement for folic acid for pregnant women ?,DESC,desc,1,2948
why does a candle need a wick ?,DESC,reason,1,1853
who wrote the godfather ?,HUM,ind,3,4733
what is the largest island in the mediterranean sea ?,LOC,other,4,3750
what is the movie jonathan livingstone seagull ?,ENTY,cremat,2,4048
what is a fear of weakness ?,ENTY,dismed,2,441
which medium is hamblen the first singing cowboy in ?,ENTY,cremat,2,5124
what has to be produced in a writ of habeas corpus ?,ENTY,other,2,4317
who was the first person inducted into the u.s. swimming hall of fame ?,HUM,ind,3,974
who portrayed `` rosanne rosanna-dana '' on the television show `` saturday night live '' ?,HUM,ind,3,1000
what is graduate school ?,DESC,def,1,1251
where can i find a `` fifth element '' screensaver ?,LOC,other,4,328
"what desert country borders saudi arabia , iraq and the persian gulf ?",LOC,country,4,2745
what is the use of a 24-hour clock instead of a 12-hour clock ?,DESC,desc,1,390
who was the famous door-to-door brush salesman ?,HUM,ind,3,1100
what is the acreage of the chappellet vineyard ?,NUM,volsize,5,227
what direction do the best surfing beaches face ?,LOC,other,4,4208
what caribbean island is sometimes called little england ?,LOC,other,4,1868
what is the largest variety of cactus ?,DESC,def,1,1695
who sought to create the great society ?,HUM,ind,3,1110
when did the royal wedding of prince andrew and fergie take place ?,NUM,date,5,204
how long would it take for a $ savings bond to mature ?,NUM,period,5,2905
what sign is the water carrier the zodiacal symbol for ?,ENTY,symbol,2,614
what 's the common name for a japanese dwarf tree ?,ENTY,termeq,2,3247
what chapter of gone with the wind has rhett butler leaving scarlett o 'hara ?,NUM,ord,5,4153
what nazi leader killed himself in jail just before he was to be executed as a war criminal ?,HUM,ind,3,1591
what does the river seine empty into ?,LOC,other,4,5391
what famous film and tv cowboy lent his name to a fast food chain ?,HUM,ind,3,3135
"where can i find all the information i need to know about the english civil war , 1642-1649 , ?",LOC,other,4,1476
how is bubble wrap made ?,DESC,manner,1,2963
where can i get a map of prussia on the internet ?,LOC,other,4,4385
who portrayed the title character in the film the day of the jackal ?,HUM,ind,3,4474
what would you add to the clay mixture to produce bone china ?,ENTY,substance,2,2344
"what is the longest chemical name , consisting of 35 letters ?",ENTY,other,2,2540
what south vietnamese president was assassinated by his generals in 1963 ?,HUM,ind,3,3702
what was the backup singing group for roy rogers ?,HUM,gr,3,1005
what african animals are known as the big five ?,ENTY,animal,2,1508
"what company started out making pies , and wound up manufacturing plastic throwing toys ?",HUM,gr,3,4558
what is the circumorbital hematoma ?,DESC,def,1,1552
what two us biochemists won the nobel prize in medicine in 1992 ?,HUM,ind,3,3468
what president became chief justice after his presidency ?,HUM,ind,3,4458
what four-legged creature did a cornell university study say would make man 's best companion in space ?,ENTY,animal,2,1046
who starred with charlie chaplin in modern times and the great dictator ?,HUM,ind,3,4311
what character did tex avery first create upon arriving at mgm ?,HUM,ind,3,1335
"why was washington , dc originally called district of columbia ?",DESC,reason,1,4294
how many jews were executed in concentration camps during wwii ?,NUM,count,5,18
what is a fear of water ?,ENTY,dismed,2,2199
who declared : `` i am down on whores and i shan 't stop ripping them '' ?,HUM,ind,3,373
what is a fear of thunder ?,ENTY,dismed,2,544
stuart hamblen is considered to be the first singing cowboy of what ?,ENTY,cremat,2,3688
who is luke skywalker 's father ?,HUM,ind,3,1514
what kenyan city is the safari center for east africa ?,LOC,city,4,1916
what is thalassemia ?,DESC,def,1,2550
what are the conjugations of wake and woke ?,ENTY,word,2,2641
what are maid-rites ?,DESC,def,1,475
what attorneys work for the center for the defense of free enterprise ?,HUM,ind,3,2414
what is a fear of children ?,ENTY,dismed,2,4051
how tall is the giraffe ?,NUM,dist,5,1620
how old is the italian artist maurizio pellegrin ?,NUM,period,5,3068
what is a bourdon tube ?,DESC,def,1,1612
what year did the first issue of `` playboy '' come out ?,NUM,date,5,2169
what 's distinctive about a palmiped 's feet ?,DESC,desc,1,4611
what plant has the largest seed ?,ENTY,plant,2,592
how long was the longest hiccup attack ?,NUM,period,5,1745
in what year did joe dimaggio compile his 56-game hitting streak ?,NUM,date,5,5405
what is latin for incompetent ?,ENTY,termeq,2,300
what japanese city was once called edo ?,LOC,city,4,4709
where can i find book reviews of `` turbulent souls '' ?,LOC,other,4,2299
what war was fought by the spanish as far as the philippines ?,ENTY,event,2,4097
how much money does each player get at the beginning of the game in monopoly ?,NUM,money,5,2403
"who came up with the name , el nino ?",HUM,ind,3,484
what is god ?,DESC,def,1,1428
what actor was the first man to appear on the cover of mccall 's ?,HUM,ind,3,5004
"in my antonia , how is mr. shimerda out of place on the farm ?",DESC,manner,1,4887
what 's the slowest olympic swimming stroke ?,ENTY,techmeth,2,239
how did jayne mansfield die ?,DESC,manner,1,203
what can i do to get into an ivy league school ?,DESC,desc,1,4930
what was the name of the u.s. 's first manned space program ?,ENTY,event,2,2317
what is digitalis ?,DESC,def,1,1965
where is the valley of the kings ?,LOC,other,4,2203
what is the definition of ` graphic details ' ?,DESC,def,1,1668
what new hampshire hamlet rises early to vote first in u.s. presidential elections ?,LOC,city,4,2791
what are the historical trials following world war ii called ?,ENTY,event,2,4983
how close a cousin was franklin d. to theodore roosevelt ?,DESC,manner,1,3343
who wrote ` hamlet ' ?,HUM,ind,3,2163
what u.s. state includes the san juan islands ?,LOC,state,4,5072
how does a glacier form ?,DESC,manner,1,2259
how can i search for a word within my own webpage ?,DESC,manner,1,5428
who was quetzalcoatl ?,HUM,desc,3,2957
what state does martha stewart live in ?,LOC,state,4,870
what did mr. magoo flog on tv for general electric ?,ENTY,other,2,1375
what are the chemicals used in glowsticks ?,ENTY,substance,2,936
what date is richard nixon 's birthday ?,NUM,date,5,2348
who was the first doctor to successfully transplant a liver ?,HUM,ind,3,3224
which infectious disease is the world 's deadliest ?,ENTY,dismed,2,4574
who was the architect of central park ?,HUM,ind,3,1547
what was the name of the protestant revolt against the supremacy of the pope ?,ENTY,event,2,1119
who makes the `` cross-your-heart bra '' ?,HUM,ind,3,4452
who won the first general election for president held in malawi in may 1994 ?,HUM,ind,3,5401
what is a fear of cholera ?,ENTY,dismed,2,2721
when will the millennium officially begin ?,NUM,date,5,1526
what u.s. general was court-martialled for criticizing american air power ?,HUM,ind,3,2308
what 's the setting of john le carre 's a small town in germany ?,DESC,desc,1,1921
what is magnetar ?,DESC,def,1,1718
which of the following celebrities was not born in philadelphia ?,HUM,ind,3,2937
"name the 5 words that use all of the letters in the alphabet , except q , with no repeats .",ENTY,word,2,3835
how many shots can a stock m16 hold ?,NUM,count,5,631
how do you get dates with the `` hooters '' girls ?,DESC,manner,1,1061
what kind of car did janis joplin ask the lord to buy her ?,ENTY,product,2,5344
what british tv series featured emma peel ?,ENTY,cremat,2,1026
what did the seven dwarfs do for a living ?,HUM,title,3,3023
what is michael jackson 's father 's name ?,HUM,ind,3,5305
what is nicholas cage 's occupation ?,HUM,title,3,1025
what new york city landmark has 168 steps to its crown ?,LOC,other,4,3114
"what is the origin of the word , jj .",DESC,desc,1,145
who was the 1st u.s. president ?,HUM,ind,3,4677
how much did the minimum wage amount to in 1991 ?,NUM,money,5,1035
what is widely used to detect birth defects ?,ENTY,other,2,5241
what happened in the long march ?,DESC,desc,1,1818
how many bytes are in a terabyte ?,NUM,count,5,3310
what is platinum ?,DESC,def,1,5387
how many web servers are there ?,NUM,count,5,2754
what is the quantity of american soldiers still unaccounted for from the vietnam war ?,NUM,other,5,409
what is a fear of disease ?,ENTY,dismed,2,1373
what was paper made of in the late 16th century ?,ENTY,substance,2,1967
what is larry king 's occupation ?,HUM,title,3,5159
what does a philatelist collect ?,ENTY,other,2,1540
how do microwaves work ?,DESC,manner,1,2941
what are the poconos ?,DESC,def,1,2546
what u.s. state is fort knox in ?,LOC,state,4,108
what term does a czech use to describe a pole ?,ENTY,termeq,2,1310
what company uses the unfamiliar faces of its celebrity spokespeople to promote the use of its product ?,HUM,gr,3,1994
what is the youngest age a boy or girl can have an orgasm ?,NUM,period,5,3154
"in waugh 's `` a handful of dust , '' what does the mad old man force the hero to do every afternoon ?",DESC,desc,1,2174
